price,year,odometer,manufacturer,condition,cylinders,fuel,title_status,transmission,drive,type,paint_color
4500,2004.0,158000.0,nissan,good,4 cylinders,gas,salvage,manual,rwd,pickup,grey
13999,2015.0,57183.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
38590,2015.0,41804.0,ford,good,8 cylinders,other,clean,other,4wd,pickup,brown
9995,2003.0,83011.0,chevrolet,excellent,6 cylinders,gas,clean,automatic,fwd,pickup,blue
7500,2004.0,110647.0,lincoln,good,6 cylinders,gas,clean,automatic,fwd,sedan,unknown
7700,2011.0,89000.0,volkswagen,good,4 cylinders,diesel,rebuilt,manual,fwd,sedan,unknown
18699,2017.0,78191.0,nissan,good,6 cylinders,gas,clean,automatic,fwd,sedan,red
13999,1999.0,196372.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,SUV,unknown
9500,2009.0,185690.0,honda,good,6 cylinders,gas,clean,automatic,fwd,SUV,black
386,2009.0,74165.0,ram,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
3000,2005.0,108000.0,cadillac,fair,6 cylinders,gas,salvage,automatic,4wd,sedan,black
7499,2009.0,108640.0,outro,excellent,4 cylinders,gas,clean,automatic,4wd,SUV,black
19999,2013.0,62322.0,dodge,good,6 cylinders,gas,clean,automatic,rwd,coupe,black
12995,2011.0,189691.0,ford,good,8 cylinders,other,clean,automatic,4wd,pickup,unknown
8000,1987.0,185000.0,jeep,good,6 cylinders,gas,clean,manual,4wd,SUV,unknown
8451,2017.0,122588.0,hyundai,good,4 cylinders,gas,clean,automatic,4wd,sedan,unknown
3995,2003.0,137000.0,toyota,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,grey
38990,2020.0,9665.0,outro,good,other,electric,clean,other,rwd,sedan,white
11980,2016.0,104289.0,chrysler,good,4 cylinders,gas,clean,automatic,fwd,sedan,black
13500,2013.0,90058.0,ford,excellent,4 cylinders,gas,clean,automatic,fwd,pickup,white
29900,2017.0,119607.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,truck,white
8000,1999.0,75000.0,ford,excellent,8 cylinders,gas,clean,automatic,4wd,truck,green
27990,2018.0,30791.0,acura,good,6 cylinders,gas,clean,other,fwd,other,unknown
33590,2014.0,55251.0,toyota,good,4 cylinders,other,clean,other,fwd,pickup,red
6700,2011.0,171000.0,nissan,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,grey
55995,2015.0,109303.0,gmc,good,8 cylinders,other,clean,automatic,4wd,pickup,white
22850,2015.0,43642.0,bmw,good,4 cylinders,gas,clean,other,rwd,SUV,unknown
39590,2020.0,1988.0,ford,good,8 cylinders,gas,clean,other,rwd,coupe,black
1900,1997.0,148526.0,buick,good,6 cylinders,gas,clean,automatic,fwd,sedan,purple
17500,2017.0,89700.0,ford,good,6 cylinders,gas,clean,automatic,4wd,pickup,black
700,2013.0,80095.0,chevrolet,excellent,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
1000,2009.0,200000.0,cadillac,salvage,6 cylinders,gas,clean,automatic,fwd,sedan,black
12200,2017.0,48013.0,kia,good,4 cylinders,gas,clean,automatic,fwd,sedan,white
47893,2017.0,104974.0,ram,good,8 cylinders,diesel,clean,automatic,4wd,pickup,unknown
17995,2013.0,160287.0,gmc,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
13590,2012.0,92242.0,volkswagen,good,4 cylinders,diesel,clean,automatic,fwd,sedan,white
51495,2019.0,23193.0,infiniti,good,6 cylinders,gas,clean,automatic,rwd,sedan,white
37583,2015.0,84462.0,toyota,good,8 cylinders,gas,clean,automatic,4wd,truck,white
9500,2011.0,136000.0,bmw,excellent,6 cylinders,gas,clean,automatic,rwd,sedan,unknown
30990,2019.0,5468.0,ford,good,8 cylinders,gas,clean,other,4wd,pickup,white
40991,2019.0,1722.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,white
28990,2016.0,72555.0,toyota,good,6 cylinders,gas,clean,other,fwd,SUV,unknown
2000,2017.0,63000.0,chevrolet,excellent,8 cylinders,gas,clean,automatic,4wd,pickup,silver
47990,2014.0,39253.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,truck,white
362,2018.0,32457.0,honda,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
2900,2004.0,116000.0,outro,good,4 cylinders,gas,clean,automatic,fwd,coupe,white
3195,2006.0,191000.0,outro,excellent,5 cylinders,gas,clean,automatic,4wd,wagon,red
5950,2006.0,199000.0,ford,excellent,8 cylinders,gas,clean,automatic,4wd,SUV,brown
30995,2014.0,226558.0,ram,excellent,8 cylinders,diesel,clean,automatic,4wd,pickup,white
35995,2020.0,6111.0,dodge,excellent,8 cylinders,gas,clean,automatic,rwd,coupe,unknown
32995,2013.0,114151.0,ram,good,6 cylinders,diesel,clean,automatic,4wd,truck,white
45995,2013.0,135068.0,ram,good,8 cylinders,other,clean,automatic,4wd,pickup,unknown
2950,2001.0,192000.0,honda,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
37990,2019.0,100156.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,truck,silver
28990,2018.0,51504.0,audi,good,6 cylinders,other,clean,other,4wd,SUV,blue
1057,2003.0,2000.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,pickup,red
4395,2012.0,164000.0,outro,excellent,4 cylinders,gas,clean,automatic,fwd,hatchback,red
39590,2020.0,8140.0,infiniti,good,6 cylinders,other,clean,other,rwd,SUV,unknown
5900,2013.0,107063.0,chrysler,good,4 cylinders,gas,clean,automatic,fwd,sedan,brown
36990,2019.0,8141.0,outro,good,5 cylinders,gas,clean,other,fwd,sedan,white
36900,2018.0,118021.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,truck,white
38900,2012.0,132000.0,chevrolet,excellent,8 cylinders,diesel,clean,automatic,4wd,truck,silver
900,1998.0,234709.0,honda,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
21499,2015.0,72546.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,sedan,blue
31990,2020.0,27628.0,infiniti,good,6 cylinders,gas,clean,other,fwd,other,unknown
10499,2017.0,114850.0,dodge,excellent,6 cylinders,gas,clean,automatic,fwd,mini-van,white
9995,2014.0,224974.0,toyota,good,4 cylinders,gas,clean,automatic,fwd,truck,white
17875,2015.0,62250.0,chevrolet,good,8 cylinders,gas,clean,automatic,rwd,coupe,silver
2795,2004.0,187956.0,honda,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
17491,2017.0,58572.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,sedan,silver
4995,2012.0,149127.0,chevrolet,good,4 cylinders,gas,clean,manual,fwd,sedan,red
8915,2015.0,125437.0,hyundai,like new,4 cylinders,gas,clean,automatic,fwd,sedan,red
18763,2016.0,92980.0,subaru,good,4 cylinders,gas,clean,automatic,4wd,SUV,white
24990,2018.0,24652.0,ford,good,8 cylinders,gas,clean,other,fwd,other,silver
8495,2012.0,184230.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
9990,2014.0,112556.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
10000,2004.0,27000.0,outro,like new,8 cylinders,gas,clean,automatic,rwd,sedan,custom
13995,2014.0,144000.0,nissan,excellent,6 cylinders,gas,clean,automatic,4wd,pickup,black
44999,2016.0,37915.0,nissan,good,4 cylinders,diesel,clean,automatic,4wd,truck,white
20852,2014.0,93420.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,white
41449,2019.0,21651.0,lincoln,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,blue
4895,2006.0,162000.0,honda,excellent,4 cylinders,gas,clean,manual,fwd,coupe,grey
5833,2011.0,171208.0,chevrolet,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,white
15900,2008.0,136096.0,ford,excellent,8 cylinders,gas,clean,automatic,rwd,pickup,black
10999,2016.0,65014.0,mazda,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,black
39590,2020.0,2516.0,ford,good,8 cylinders,other,clean,other,4wd,coupe,black
15450,2014.0,88989.0,infiniti,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,grey
3995,2008.0,162815.0,outro,good,6 cylinders,gas,clean,automatic,fwd,sedan,unknown
24995,2011.0,104684.0,ford,excellent,10 cylinders,gas,clean,automatic,rwd,pickup,white
10500,2014.0,130690.0,nissan,excellent,4 cylinders,gas,clean,automatic,fwd,SUV,unknown
6998,2009.0,132128.0,subaru,good,4 cylinders,gas,clean,automatic,4wd,sedan,blue
7995,2014.0,79181.0,ford,good,8 cylinders,gas,clean,other,fwd,sedan,red
25000,2019.0,39893.0,hyundai,good,4 cylinders,hybrid,clean,automatic,fwd,sedan,unknown
19019,2018.0,37142.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
32990,2020.0,1343.0,hyundai,good,4 cylinders,gas,clean,other,fwd,coupe,red
26990,2011.0,147797.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,pickup,white
5900,2007.0,186399.0,gmc,good,8 cylinders,gas,clean,automatic,4wd,SUV,white
25777,2017.0,99030.0,outro,excellent,5 cylinders,gas,clean,automatic,4wd,SUV,unknown
27942,2014.0,124519.0,ford,excellent,6 cylinders,gas,clean,automatic,4wd,pickup,grey
4729,2009.0,156740.0,outro,good,4 cylinders,gas,clean,automatic,fwd,wagon,white
451,2018.0,22419.0,lexus,excellent,4 cylinders,gas,clean,automatic,fwd,SUV,blue
10400,2015.0,53000.0,toyota,good,4 cylinders,gas,rebuilt,automatic,4wd,sedan,unknown
4700,2007.0,147644.0,toyota,good,4 cylinders,hybrid,clean,other,fwd,sedan,unknown
900,1997.0,181000.0,ford,fair,8 cylinders,gas,clean,automatic,rwd,coupe,red
44900,2014.0,152034.0,ram,good,8 cylinders,diesel,clean,automatic,4wd,pickup,unknown
6999,2011.0,79993.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
38990,2017.0,9326.0,acura,good,6 cylinders,other,clean,other,fwd,SUV,white
23590,2019.0,32226.0,nissan,good,6 cylinders,gas,clean,other,fwd,sedan,unknown
24950,2013.0,87801.0,bmw,good,6 cylinders,gas,clean,automatic,rwd,sedan,unknown
19990,2018.0,49241.0,chevrolet,excellent,4 cylinders,gas,clean,automatic,rwd,pickup,white
20990,2020.0,1668.0,honda,good,4 cylinders,gas,clean,other,fwd,hatchback,white
32500,2019.0,7700.0,ford,like new,6 cylinders,gas,clean,automatic,rwd,truck,grey
9500,2005.0,65652.0,toyota,good,4 cylinders,gas,clean,automatic,fwd,sedan,red
6250,1984.0,160000.0,chevrolet,good,8 cylinders,gas,clean,automatic,fwd,truck,red
26990,2017.0,40992.0,audi,good,6 cylinders,gas,clean,other,fwd,sedan,black
16497,2017.0,52365.0,chevrolet,good,6 cylinders,gas,clean,automatic,fwd,sedan,silver
5900,2011.0,1.0,honda,good,4 cylinders,gas,clean,automatic,4wd,SUV,unknown
26990,2017.0,41147.0,cadillac,good,6 cylinders,gas,clean,other,fwd,sedan,red
34990,2016.0,109637.0,gmc,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
24990,2019.0,29732.0,ram,good,6 cylinders,other,clean,other,4wd,pickup,black
6499,2009.0,119000.0,jeep,excellent,6 cylinders,gas,clean,automatic,4wd,SUV,unknown
8500,2010.0,120326.0,gmc,fair,8 cylinders,gas,clean,automatic,4wd,pickup,black
19900,2016.0,76000.0,toyota,excellent,4 cylinders,gas,clean,other,fwd,sedan,white
4995,2012.0,150966.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,sedan,black
24995,2017.0,116682.0,ram,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
11999,1996.0,215527.0,toyota,good,4 cylinders,gas,clean,manual,4wd,pickup,red
30000,2011.0,12345.0,ford,like new,6 cylinders,gas,clean,automatic,4wd,truck,white
9950,2010.0,88420.0,toyota,fair,4 cylinders,gas,clean,automatic,4wd,SUV,red
11995,2010.0,155750.0,lexus,good,6 cylinders,gas,clean,automatic,4wd,SUV,white
64999,2018.0,27166.0,ford,good,6 cylinders,gas,clean,automatic,4wd,SUV,silver
25990,2017.0,22820.0,toyota,good,4 cylinders,gas,clean,other,fwd,pickup,unknown
7999,2017.0,71075.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
2000,2019.0,27271.0,buick,like new,4 cylinders,gas,clean,automatic,4wd,SUV,grey
57748,2017.0,103369.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,pickup,unknown
32800,2004.0,86310.0,gmc,excellent,8 cylinders,diesel,clean,automatic,4wd,pickup,unknown
18788,2017.0,68807.0,lincoln,good,4 cylinders,electric,clean,automatic,fwd,sedan,unknown
29990,2015.0,169564.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,pickup,white
13995,2007.0,137180.0,ram,good,8 cylinders,gas,clean,automatic,4wd,pickup,white
5500,2010.0,139086.0,ford,like new,4 cylinders,hybrid,clean,automatic,fwd,sedan,black
32999,2012.0,186676.0,chevrolet,good,8 cylinders,diesel,clean,automatic,4wd,pickup,unknown
27990,2014.0,17805.0,toyota,good,4 cylinders,other,clean,other,fwd,pickup,red
17900,2014.0,69000.0,jeep,new,6 cylinders,diesel,clean,automatic,4wd,SUV,red
5900,2012.0,110029.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
9850,2005.0,166000.0,toyota,good,6 cylinders,gas,clean,automatic,rwd,pickup,unknown
45000,1968.0,3000.0,chevrolet,like new,8 cylinders,gas,clean,automatic,rwd,pickup,red
5500,2007.0,140146.0,mercedes-benz,excellent,6 cylinders,gas,salvage,automatic,fwd,sedan,black
16590,2016.0,59926.0,kia,good,4 cylinders,gas,clean,automatic,fwd,SUV,unknown
42990,2014.0,69827.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,pickup,white
42997,2015.0,79355.0,toyota,good,6 cylinders,gas,clean,automatic,4wd,SUV,white
7800,2016.0,110000.0,buick,good,6 cylinders,gas,clean,automatic,fwd,SUV,unknown
7999,2012.0,160000.0,chevrolet,excellent,8 cylinders,gas,clean,automatic,fwd,sedan,white
6800,2003.0,213000.0,ford,good,8 cylinders,gas,clean,manual,4wd,pickup,unknown
33995,2019.0,27923.0,dodge,good,6 cylinders,gas,clean,automatic,rwd,sedan,unknown
18491,2011.0,83271.0,mercedes-benz,good,6 cylinders,gas,clean,automatic,rwd,coupe,unknown
17990,2013.0,85428.0,mercedes-benz,good,6 cylinders,gas,clean,automatic,rwd,SUV,unknown
30900,2012.0,85450.0,chevrolet,excellent,8 cylinders,gas,clean,automatic,4wd,truck,red
48888,2015.0,107759.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,pickup,unknown
12750,2013.0,109382.0,lexus,good,6 cylinders,gas,clean,automatic,fwd,sedan,silver
8000,2005.0,199000.0,ram,good,8 cylinders,gas,clean,automatic,rwd,truck,unknown
16000,2011.0,137000.0,gmc,like new,8 cylinders,gas,clean,automatic,4wd,SUV,grey
41999,2018.0,16739.0,toyota,good,4 cylinders,gas,clean,automatic,4wd,truck,white
11950,2008.0,53288.0,honda,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,green
37990,2019.0,10249.0,volkswagen,good,6 cylinders,gas,clean,other,fwd,SUV,black
16590,2015.0,39649.0,volkswagen,good,4 cylinders,gas,clean,other,fwd,hatchback,black
18590,2017.0,20729.0,kia,good,4 cylinders,gas,clean,other,fwd,wagon,black
10000,2016.0,80707.0,kia,excellent,4 cylinders,gas,clean,other,fwd,sedan,silver
1995,1999.0,275515.0,acura,fair,4 cylinders,gas,clean,manual,fwd,coupe,green
49995,2019.0,41401.0,ram,good,8 cylinders,other,clean,automatic,4wd,pickup,white
44999,2018.0,35119.0,ford,good,8 cylinders,gas,clean,automatic,4wd,truck,black
3500,2007.0,184000.0,bmw,like new,6 cylinders,gas,clean,automatic,4wd,sedan,blue
29990,2017.0,28680.0,jeep,good,6 cylinders,gas,clean,other,4wd,other,black
3949,2009.0,141091.0,outro,good,4 cylinders,other,clean,automatic,fwd,wagon,unknown
8300,2013.0,210939.0,honda,good,4 cylinders,gas,clean,automatic,fwd,SUV,unknown
9983,2015.0,103369.0,chevrolet,good,4 cylinders,gas,clean,automatic,fwd,sedan,white
5795,2008.0,119536.0,toyota,good,4 cylinders,gas,clean,automatic,fwd,sedan,blue
2999,2007.0,162029.0,ford,good,6 cylinders,gas,clean,automatic,fwd,sedan,blue
4660,2008.0,112000.0,chrysler,good,6 cylinders,gas,clean,automatic,fwd,convertible,silver
5300,2012.0,119000.0,kia,excellent,4 cylinders,gas,clean,automatic,fwd,SUV,black
8900,2004.0,115000.0,chevrolet,excellent,6 cylinders,gas,clean,automatic,4wd,pickup,unknown
14900,2015.0,83818.0,dodge,good,6 cylinders,gas,clean,other,fwd,SUV,grey
700,2009.0,117000.0,outro,good,8 cylinders,gas,clean,automatic,rwd,sedan,unknown
29500,2017.0,32696.0,gmc,like new,8 cylinders,gas,clean,automatic,rwd,van,white
30000,2016.0,108665.0,toyota,excellent,6 cylinders,gas,clean,automatic,4wd,truck,black
10395,2017.0,77548.0,ford,good,8 cylinders,other,clean,automatic,4wd,hatchback,white
19995,2013.0,132713.0,cadillac,good,6 cylinders,gas,clean,automatic,fwd,SUV,unknown
10499,2015.0,104839.0,hyundai,good,4 cylinders,gas,clean,automatic,fwd,coupe,blue
6000,2010.0,126000.0,volkswagen,excellent,5 cylinders,gas,clean,manual,fwd,sedan,red
3995,2001.0,222625.0,gmc,good,6 cylinders,gas,clean,automatic,4wd,truck,red
2500,1985.0,160000.0,ford,fair,6 cylinders,gas,clean,manual,rwd,coupe,red
45995,2018.0,58761.0,ram,good,8 cylinders,gas,clean,automatic,4wd,pickup,red
24990,2012.0,51724.0,lexus,good,8 cylinders,gas,clean,automatic,rwd,sedan,black
7995,2009.0,147507.0,ford,good,8 cylinders,gas,clean,automatic,4wd,SUV,unknown
4995,2004.0,85000.0,chevrolet,like new,6 cylinders,gas,clean,automatic,fwd,sedan,green
8100,2014.0,103370.0,mazda,excellent,4 cylinders,gas,clean,automatic,fwd,sedan,white
58670,2016.0,16407.0,chevrolet,good,8 cylinders,other,clean,automatic,fwd,other,unknown
423,2015.0,82643.0,ram,good,8 cylinders,gas,clean,automatic,4wd,truck,unknown
54999,2019.0,47600.0,gmc,good,8 cylinders,gas,clean,automatic,4wd,truck,brown
4500,2008.0,136020.0,outro,good,6 cylinders,gas,clean,automatic,fwd,sedan,blue
29990,2019.0,14077.0,ford,good,6 cylinders,other,clean,other,4wd,pickup,white
6999,2009.0,137000.0,gmc,excellent,6 cylinders,gas,clean,automatic,rwd,pickup,white
3390,2005.0,120000.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
28000,2012.0,145000.0,ram,excellent,6 cylinders,diesel,rebuilt,automatic,4wd,truck,white
18999,2014.0,68543.0,ford,good,8 cylinders,other,clean,automatic,4wd,van,yellow
5995,2009.0,162492.0,ford,good,6 cylinders,gas,clean,automatic,fwd,SUV,grey
41995,2019.0,69331.0,toyota,good,6 cylinders,gas,clean,automatic,4wd,pickup,custom
21590,2018.0,6491.0,toyota,good,4 cylinders,other,clean,other,fwd,hatchback,black
5500,2012.0,114000.0,ford,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
18500,1999.0,122486.0,chevrolet,excellent,8 cylinders,gas,clean,manual,4wd,pickup,white
34500,2017.0,78706.0,ford,good,8 cylinders,other,clean,automatic,4wd,pickup,unknown
45999,2012.0,86616.0,ram,excellent,6 cylinders,diesel,clean,automatic,4wd,truck,unknown
8497,2010.0,168590.0,honda,good,4 cylinders,gas,clean,automatic,4wd,SUV,silver
795,2016.0,73867.0,gmc,good,8 cylinders,diesel,clean,other,4wd,pickup,unknown
8842,2015.0,120815.0,kia,good,4 cylinders,gas,clean,automatic,fwd,sedan,unknown
22990,2017.0,16707.0,buick,good,6 cylinders,other,clean,other,fwd,sedan,black
37995,2019.0,5295.0,toyota,good,6 cylinders,gas,clean,automatic,4wd,pickup,white
4250,2001.0,106830.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,sedan,black
3999,2009.0,198780.0,kia,excellent,4 cylinders,gas,clean,manual,fwd,sedan,silver
3500,2008.0,205416.0,subaru,fair,4 cylinders,gas,clean,automatic,4wd,sedan,grey
14495,2011.0,157606.0,mercedes-benz,excellent,8 cylinders,gas,clean,automatic,4wd,sedan,unknown
13700,2006.0,75500.0,jeep,good,6 cylinders,gas,clean,manual,4wd,SUV,green
20000,1964.0,1234.0,ford,good,8 cylinders,gas,clean,manual,rwd,coupe,red
33999,2015.0,18233.0,jeep,good,6 cylinders,gas,clean,automatic,4wd,SUV,black
28990,2008.0,118078.0,ford,good,8 cylinders,gas,clean,automatic,rwd,truck,white
49900,2019.0,26.0,dodge,new,6 cylinders,gas,clean,automatic,fwd,mini-van,white
25990,2015.0,53317.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,coupe,white
65495,2017.0,53959.0,ford,good,8 cylinders,diesel,clean,automatic,4wd,pickup,unknown
10995,2016.0,133375.0,ford,good,6 cylinders,gas,clean,automatic,fwd,sedan,white
14750,2019.0,36588.0,nissan,good,4 cylinders,gas,clean,automatic,fwd,sedan,red
8990,2013.0,43848.0,nissan,excellent,6 cylinders,gas,clean,automatic,fwd,sedan,brown
3995,2006.0,163223.0,outro,like new,5 cylinders,gas,clean,automatic,fwd,sedan,unknown
21579,2012.0,75959.0,chevrolet,excellent,8 cylinders,gas,clean,automatic,4wd,truck,red
4700,2005.0,190000.0,mercedes-benz,excellent,6 cylinders,gas,clean,automatic,rwd,sedan,unknown
7995,2008.0,59921.0,chrysler,excellent,6 cylinders,gas,clean,automatic,rwd,sedan,silver
2000,2001.0,158670.0,ford,salvage,6 cylinders,gas,salvage,automatic,fwd,SUV,black
2499,2002.0,150000.0,gmc,good,6 cylinders,gas,clean,automatic,4wd,SUV,blue
6450,2009.0,126437.0,toyota,good,4 cylinders,gas,clean,automatic,fwd,sedan,silver
5000,2008.0,153966.0,subaru,good,4 cylinders,gas,clean,automatic,4wd,sedan,unknown
15990,2017.0,48195.0,ford,good,8 cylinders,hybrid,clean,other,fwd,wagon,blue
4990,2011.0,138889.0,mazda,excellent,4 cylinders,gas,clean,manual,fwd,hatchback,silver
19685,2015.0,44314.0,ford,excellent,4 cylinders,gas,clean,automatic,rwd,coupe,silver
21995,2011.0,121438.0,ford,good,8 cylinders,gas,clean,automatic,4wd,other,white
14995,2013.0,88760.0,mercedes-benz,good,6 cylinders,gas,clean,automatic,rwd,sedan,black
3995,2005.0,169000.0,toyota,good,4 cylinders,gas,clean,manual,fwd,coupe,silver
18980,2016.0,57371.0,toyota,good,4 cylinders,gas,clean,other,fwd,sedan,white
3000,2010.0,176000.0,ford,fair,4 cylinders,gas,clean,automatic,fwd,sedan,blue
225,2005.0,173467.0,chevrolet,good,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
18990,2017.0,44855.0,volkswagen,good,4 cylinders,gas,clean,other,fwd,wagon,white
46849,2015.0,148447.0,chevrolet,excellent,8 cylinders,gas,clean,automatic,4wd,pickup,unknown
7500,2011.0,89000.0,outro,like new,4 cylinders,gas,clean,automatic,rwd,sedan,grey
19990,2018.0,25519.0,hyundai,good,4 cylinders,gas,clean,other,fwd,SUV,blue
7500,2006.0,279000.0,toyota,good,6 cylinders,gas,clean,automatic,fwd,sedan,white
28995,2011.0,207717.0,gmc,good,8 cylinders,diesel,clean,automatic,4wd,pickup,white
